date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:45:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:24%20GMT	http://dadus.co.in/cdn/shop/files/FoxNutTangyTomato90G-1.png?v=1742311125&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/FoxNutTangyTomato90G-132e7.png	(from https://dadus.co.in/collections/snacks)
01:45:25	300440/300440	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:23%20GMT	https://dadus.co.in/products/fox-nut-tangy-tomato-90g	D:/react_projects/dadus-clone/dadus.co.in/products/fox-nut-tangy-tomato-90g.html	(from https://dadus.co.in/collections/snacks)
01:45:26	342227/342227	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:26%20GMT	https://dadus.co.in/cdn/shop/files/FoxNutTangyTomato90G-1.png?v=1742311125&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/FoxNutTangyTomato90G-132e7.png	(from https://dadus.co.in/collections/snacks)
01:45:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:27%20GMT	http://dadus.co.in/cdn/shop/files/155.png?v=1742311179&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/15571d6.png	(from https://dadus.co.in/collections/snacks)
01:45:28	299493/299493	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:26%20GMT	https://dadus.co.in/products/fox-nuts-pudina-90g	D:/react_projects/dadus-clone/dadus.co.in/products/fox-nuts-pudina-90g.html	(from https://dadus.co.in/collections/snacks)
01:45:30	330686/330686	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:30%20GMT	https://dadus.co.in/cdn/shop/files/155.png?v=1742311179&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/15571d6.png	(from https://dadus.co.in/collections/snacks)
01:45:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:31%20GMT	http://dadus.co.in/cdn/shop/files/151.png?v=1742311126&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/1514396.png	(from https://dadus.co.in/collections/snacks)
01:45:32	299834/299834	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:30%20GMT	https://dadus.co.in/products/fox-nuts-cream-and-onion-90g	D:/react_projects/dadus-clone/dadus.co.in/products/fox-nuts-cream-and-onion-90g.html	(from https://dadus.co.in/collections/snacks)
01:45:33	314203/314203	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:33%20GMT	https://dadus.co.in/cdn/shop/files/151.png?v=1742311126&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/1514396.png	(from https://dadus.co.in/collections/snacks)
01:45:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:34%20GMT	http://dadus.co.in/cdn/shop/files/163.png?v=1742311124&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/163a7f0.png	(from https://dadus.co.in/collections/snacks)
01:45:35	299397/299397	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:34%20GMT	https://dadus.co.in/products/fox-nuts-jalapeno-90g	D:/react_projects/dadus-clone/dadus.co.in/products/fox-nuts-jalapeno-90g.html	(from https://dadus.co.in/collections/snacks)
01:45:36	307834/307834	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:36%20GMT	https://dadus.co.in/cdn/shop/files/163.png?v=1742311124&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/163a7f0.png	(from https://dadus.co.in/collections/snacks)
01:45:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:37%20GMT	http://dadus.co.in/cdn/shop/files/5_f5f4b286-867a-4c25-a666-39f22c97a133.png?v=1742311175&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/5_f5f4b286-867a-4c25-a666-39f22c97a1337e97.png	(from https://dadus.co.in/collections/snacks)
01:45:39	298577/298577	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:37%20GMT	https://dadus.co.in/products/peanut-pudina-230-gms	D:/react_projects/dadus-clone/dadus.co.in/products/peanut-pudina-230-gms.html	(from https://dadus.co.in/collections/snacks)
01:45:40	437724/437724	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:40%20GMT	https://dadus.co.in/cdn/shop/files/5_f5f4b286-867a-4c25-a666-39f22c97a133.png?v=1742311175&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/5_f5f4b286-867a-4c25-a666-39f22c97a1337e97.png	(from https://dadus.co.in/collections/snacks)
01:45:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:43%20GMT	http://dadus.co.in/cdn/shop/files/14_5f14a1bd-8124-48b9-bd0b-373a8388bb64.png?v=1742311174&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/14_5f14a1bd-8124-48b9-bd0b-373a8388bb64b6af.png	(from https://dadus.co.in/collections/snacks)
01:45:43	298916/298916	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:42%20GMT	https://dadus.co.in/products/peanut-cheese-herb-230-gm	D:/react_projects/dadus-clone/dadus.co.in/products/peanut-cheese-herb-230-gm.html	(from https://dadus.co.in/collections/snacks)
01:45:44	442619/442619	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:45%20GMT	https://dadus.co.in/cdn/shop/files/14_5f14a1bd-8124-48b9-bd0b-373a8388bb64.png?v=1742311174&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/14_5f14a1bd-8124-48b9-bd0b-373a8388bb64b6af.png	(from https://dadus.co.in/collections/snacks)
01:45:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:47%20GMT	http://dadus.co.in/cdn/shop/files/Untitleddesign_31.png?v=1742311175&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Untitleddesign_317e97.png	(from https://dadus.co.in/collections/snacks)
01:45:47	297101/297101	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:46%20GMT	https://dadus.co.in/products/peanut-heeng-jeera-230-gms	D:/react_projects/dadus-clone/dadus.co.in/products/peanut-heeng-jeera-230-gms.html	(from https://dadus.co.in/collections/snacks)
01:45:48	459580/459580	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:49%20GMT	https://dadus.co.in/cdn/shop/files/Untitleddesign_31.png?v=1742311175&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Untitleddesign_317e97.png	(from https://dadus.co.in/collections/snacks)
01:45:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:50%20GMT	http://dadus.co.in/cdn/shop/files/1_8b609baa-b78f-47c6-91c5-fab8e2ab9959.png?v=1742311177&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/1_8b609baa-b78f-47c6-91c5-fab8e2ab9959ca30.png	(from https://dadus.co.in/collections/snacks)
01:45:51	297378/297378	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:49%20GMT	https://dadus.co.in/products/peanut-red-chilli-230-gms	D:/react_projects/dadus-clone/dadus.co.in/products/peanut-red-chilli-230-gms.html	(from https://dadus.co.in/collections/snacks)
01:45:53	422437/422437	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:54%20GMT	https://dadus.co.in/cdn/shop/files/1_8b609baa-b78f-47c6-91c5-fab8e2ab9959.png?v=1742311177&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/1_8b609baa-b78f-47c6-91c5-fab8e2ab9959ca30.png	(from https://dadus.co.in/collections/snacks)
01:45:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:55%20GMT	http://dadus.co.in/cdn/shop/files/2_b6b43349-f177-4885-b28d-328c2e755dde.png?v=1742311176&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_b6b43349-f177-4885-b28d-328c2e755dde8de7.png	(from https://dadus.co.in/collections/snacks)
01:45:56	297199/297199	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:15:54%20GMT	https://dadus.co.in/products/peanuts-salted-230g	D:/react_projects/dadus-clone/dadus.co.in/products/peanuts-salted-230g.html	(from https://dadus.co.in/collections/snacks)
01:45:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:15:58%20GMT	http://dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2.png?v=1758712597	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb21121.png	(from https://dadus.co.in/collections/badamees-1)
01:45:57	454829/454829	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:58%20GMT	https://dadus.co.in/cdn/shop/files/2_b6b43349-f177-4885-b28d-328c2e755dde.png?v=1742311176&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_b6b43349-f177-4885-b28d-328c2e755dde8de7.png	(from https://dadus.co.in/collections/snacks)
01:45:59	1699035/1699035	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:15:59%20GMT	https://dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2.png?v=1758712597	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb21121.png	(from https://dadus.co.in/collections/badamees-1)
01:46:00	9578/9578	---MC-	200	added ('OK')	application/atom+xml	date:Fri,%2012%20Jun%202026%2020:16:00%20GMT	https://dadus.co.in/collections/badamees-1.atom	D:/react_projects/dadus-clone/dadus.co.in/collections/badamees-1.atom	(from https://dadus.co.in/collections/badamees-1)
01:46:00	4639/4639	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2012%20Jun%202026%2020:16:01%20GMT	https://dadus.co.in/collections/badamees-1.oembed	D:/react_projects/dadus-clone/dadus.co.in/collections/badamees-1.oembed	(from https://dadus.co.in/collections/badamees-1)
01:46:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:01%20GMT	https://dadus.co.in/customer_authentication/redirect?locale=en&region_country=IN	D:/react_projects/dadus-clone/dadus.co.in/customer_authentication/redirecta9eb	(from https://dadus.co.in/collections/badamees-1)
01:46:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:02%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/badamees-1)
01:46:02	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:02%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/badamees-1)
01:46:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:03%20GMT	http://dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2_1920x.png?v=1758712597	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2_1920x1121.png	(from https://dadus.co.in/collections/badamees-1)
01:46:03	1699035/1699035	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:04%20GMT	https://dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2_1920x.png?v=1758712597	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/11_a2ece9dc-66cc-469f-8b0b-2569383e4cb2_1920x1121.png	(from https://dadus.co.in/collections/badamees-1)
01:46:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:04%20GMT	http://dadus.co.in/cdn/shop/files/Pista_Badamees.jpg?v=1770634673&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Pista_Badamees92c8.jpg	(from https://dadus.co.in/collections/badamees-1)
01:46:06	304842/304842	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:04%20GMT	https://dadus.co.in/products/pista-sticks	D:/react_projects/dadus-clone/dadus.co.in/products/pista-sticks.html	(from https://dadus.co.in/collections/badamees-1)
01:46:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:07%20GMT	http://dadus.co.in/cdn/shop/files/Badamees_2_in_1.jpg?v=1770627330&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Badamees_2_in_1cdab.jpg	(from https://dadus.co.in/collections/badamees-1)
01:46:08	77538/77538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202026%2005:39:14%20GMT	https://dadus.co.in/cdn/shop/files/Pista_Badamees.jpg?v=1770634673&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Pista_Badamees92c8.jpg	(from https://dadus.co.in/collections/badamees-1)
01:46:09	79219/79219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:16:09%20GMT	https://dadus.co.in/cdn/shop/files/Badamees_2_in_1.jpg?v=1770627330&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Badamees_2_in_1cdab.jpg	(from https://dadus.co.in/collections/badamees-1)
01:46:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:11%20GMT	http://dadus.co.in/cdn/shop/files/2_efc634e0-81dc-471b-a47a-3f49aa8b85c3.png?v=1742311280&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_efc634e0-81dc-471b-a47a-3f49aa8b85c3cfd5.png	(from https://dadus.co.in/collections/badamees-1)
01:46:12	304003/304003	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:11%20GMT	https://dadus.co.in/products/sugar-free-badamees	D:/react_projects/dadus-clone/dadus.co.in/products/sugar-free-badamees.html	(from https://dadus.co.in/collections/badamees-1)
01:46:14	291817/291817	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:14%20GMT	https://dadus.co.in/cdn/shop/files/2_efc634e0-81dc-471b-a47a-3f49aa8b85c3.png?v=1742311280&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/2_efc634e0-81dc-471b-a47a-3f49aa8b85c3cfd5.png	(from https://dadus.co.in/collections/badamees-1)
01:46:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:15%20GMT	http://dadus.co.in/cdn/shop/files/Chocolatebadamees.png?v=1771687891&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Chocolatebadamees0e41.png	(from https://dadus.co.in/collections/badamees-1)
01:46:16	306464/306464	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:14%20GMT	https://dadus.co.in/products/chocolate-badamees	D:/react_projects/dadus-clone/dadus.co.in/products/chocolate-badamees.html	(from https://dadus.co.in/collections/badamees-1)
01:46:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:18%20GMT	http://dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c.png?v=1758712626	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c469e.png	(from https://dadus.co.in/collections/bites)
01:46:18	475130/475130	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:18%20GMT	https://dadus.co.in/cdn/shop/files/Chocolatebadamees.png?v=1771687891&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Chocolatebadamees0e41.png	(from https://dadus.co.in/collections/badamees-1)
01:46:19	1364750/1364750	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:19%20GMT	https://dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c.png?v=1758712626	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c469e.png	(from https://dadus.co.in/collections/bites)
01:46:19	21770/21770	---MC-	200	added ('OK')	application/atom+xml	date:Fri,%2012%20Jun%202026%2020:16:19%20GMT	https://dadus.co.in/collections/bites.atom	D:/react_projects/dadus-clone/dadus.co.in/collections/bites.atom	(from https://dadus.co.in/collections/bites)
01:46:19	13744/13744	---MC-	200	added ('OK')	application/json+oembed	date:Fri,%2012%20Jun%202026%2020:16:20%20GMT	https://dadus.co.in/collections/bites.oembed	D:/react_projects/dadus-clone/dadus.co.in/collections/bites.oembed	(from https://dadus.co.in/collections/bites)
01:46:19	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:20%20GMT	https://dadus.co.in/customer_authentication/redirect?locale=en&region_country=IN	D:/react_projects/dadus-clone/dadus.co.in/customer_authentication/redirecta9eb	(from https://dadus.co.in/collections/bites)
01:46:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:21%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/bites)
01:46:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jun%202026%2020:16:21%20GMT	https://dadus.co.in/account	D:/react_projects/dadus-clone/dadus.co.in/account	(from https://dadus.co.in/collections/bites)
01:46:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:21%20GMT	http://dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c_1920x.png?v=1758712626	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c_1920x469e.png	(from https://dadus.co.in/collections/bites)
01:46:22	1364750/1364750	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:22%20GMT	https://dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c_1920x.png?v=1758712626	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/12_eeda532d-e621-4329-bdee-f29bcecc3c0c_1920x469e.png	(from https://dadus.co.in/collections/bites)
01:46:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:23%20GMT	http://dadus.co.in/cdn/shop/files/Assortedbites8.png?v=1771677618&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Assortedbites8a333.png	(from https://dadus.co.in/collections/bites)
01:46:25	301631/301631	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:22%20GMT	https://dadus.co.in/products/assorted-bites-box-200-gms	D:/react_projects/dadus-clone/dadus.co.in/products/assorted-bites-box-200-gms.html	(from https://dadus.co.in/collections/bites)
01:46:26	449241/449241	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:26%20GMT	https://dadus.co.in/cdn/shop/files/Assortedbites8.png?v=1771677618&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Assortedbites8a333.png	(from https://dadus.co.in/collections/bites)
01:46:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:26%20GMT	http://dadus.co.in/cdn/shop/files/Untitleddesign_74_64bd32aa-16c9-415e-95df-19fbbbeca9ba.png?v=1742311170&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Untitleddesign_74_64bd32aa-16c9-415e-95df-19fbbbeca9bad81c.png	(from https://dadus.co.in/collections/bites)
01:46:28	298471/298471	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:26%20GMT	https://dadus.co.in/products/assorted-bites-box-300g	D:/react_projects/dadus-clone/dadus.co.in/products/assorted-bites-box-300g.html	(from https://dadus.co.in/collections/bites)
01:46:28	564906/564906	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:29%20GMT	https://dadus.co.in/cdn/shop/files/Untitleddesign_74_64bd32aa-16c9-415e-95df-19fbbbeca9ba.png?v=1742311170&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Untitleddesign_74_64bd32aa-16c9-415e-95df-19fbbbeca9bad81c.png	(from https://dadus.co.in/collections/bites)
01:46:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:29%20GMT	http://dadus.co.in/cdn/shop/files/36_6bf848a4-a435-4f32-9c20-c6b9fea29ca7.png?v=1771688881&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/36_6bf848a4-a435-4f32-9c20-c6b9fea29ca7cc14.png	(from https://dadus.co.in/collections/bites)
01:46:31	306713/306713	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:29%20GMT	https://dadus.co.in/products/mewa-bites	D:/react_projects/dadus-clone/dadus.co.in/products/mewa-bites.html	(from https://dadus.co.in/collections/bites)
01:46:31	493611/493611	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:32%20GMT	https://dadus.co.in/cdn/shop/files/36_6bf848a4-a435-4f32-9c20-c6b9fea29ca7.png?v=1771688881&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/36_6bf848a4-a435-4f32-9c20-c6b9fea29ca7cc14.png	(from https://dadus.co.in/collections/bites)
01:46:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:32%20GMT	http://dadus.co.in/cdn/shop/files/bites8_7.png?v=1771688676&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/bites8_784f2.png	(from https://dadus.co.in/collections/bites)
01:46:34	304984/304984	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:32%20GMT	https://dadus.co.in/products/mango-bites	D:/react_projects/dadus-clone/dadus.co.in/products/mango-bites.html	(from https://dadus.co.in/collections/bites)
01:46:35	493985/493985	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:35%20GMT	https://dadus.co.in/cdn/shop/files/bites8_7.png?v=1771688676&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/bites8_784f2.png	(from https://dadus.co.in/collections/bites)
01:46:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:36%20GMT	http://dadus.co.in/cdn/shop/files/PremiumBadambites.png?v=1771678320&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/PremiumBadambites58c6.png	(from https://dadus.co.in/collections/bites)
01:46:38	305850/305850	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:36%20GMT	https://dadus.co.in/products/premium-almond-bites	D:/react_projects/dadus-clone/dadus.co.in/products/premium-almond-bites.html	(from https://dadus.co.in/collections/bites)
01:46:38	500170/500170	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Jun%202026%2020:16:39%20GMT	https://dadus.co.in/cdn/shop/files/PremiumBadambites.png?v=1771678320&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/PremiumBadambites58c6.png	(from https://dadus.co.in/collections/bites)
01:46:39	307001/307001	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:39%20GMT	https://dadus.co.in/products/rose-bites	D:/react_projects/dadus-clone/dadus.co.in/products/rose-bites.html	(from https://dadus.co.in/collections/bites)
01:46:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:39%20GMT	http://dadus.co.in/cdn/shop/files/Rosebites.jpg?v=1771678072&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Rosebites94d5.jpg	(from https://dadus.co.in/collections/bites)
01:46:40	93020/93020	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:16:41%20GMT	https://dadus.co.in/cdn/shop/files/Rosebites.jpg?v=1771678072&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Rosebites94d5.jpg	(from https://dadus.co.in/collections/bites)
01:46:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:41%20GMT	http://dadus.co.in/cdn/shop/files/Chocolate_bites_1.jpg?v=1770649474&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Chocolate_bites_10e2b.jpg	(from https://dadus.co.in/collections/bites)
01:46:43	307611/307611	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:41%20GMT	https://dadus.co.in/products/chocolate-bites	D:/react_projects/dadus-clone/dadus.co.in/products/chocolate-bites.html	(from https://dadus.co.in/collections/bites)
01:46:43	86008/86008	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:16:44%20GMT	https://dadus.co.in/cdn/shop/files/Chocolate_bites_1.jpg?v=1770649474&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/Chocolate_bites_10e2b.jpg	(from https://dadus.co.in/collections/bites)
01:46:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:45%20GMT	http://dadus.co.in/cdn/shop/files/OrangeBites.jpg?v=1771678153&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/OrangeBites25e6.jpg	(from https://dadus.co.in/collections/bites)
01:46:46	305516/305516	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202026%2020:16:44%20GMT	https://dadus.co.in/products/orange-bites	D:/react_projects/dadus-clone/dadus.co.in/products/orange-bites.html	(from https://dadus.co.in/collections/bites)
01:46:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jun%202026%2020:16:47%20GMT	http://dadus.co.in/cdn/shop/collections/13_e6c17e31-a0ba-4223-bd45-a059279a32af.png?v=1758712655	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/collections/13_e6c17e31-a0ba-4223-bd45-a059279a32af5dee.png	(from https://dadus.co.in/collections/chikki)
01:46:47	84204/84204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Jun%202026%2020:16:47%20GMT	https://dadus.co.in/cdn/shop/files/OrangeBites.jpg?v=1771678153&width=533	D:/react_projects/dadus-clone/dadus.co.in/cdn/shop/files/OrangeBites25e6.jpg	(from https://dadus.co.in/collections/bites)
